s	rpm	V	V	l/min	bar
Time  Spider8_1 CH=1	n CH=2	U_ster CH=3	Znacznik CH=4	Q CH=5	p CH=8
0,5423	2488,5	5,945195904	10,01	12,02212382	94,18995745
0,5423	2488,5	5,94528573	10,01	12,02393088	94,20675709
0,5423	2488,5	5,94551111	10,01	12,02311712	94,23622031
0,5423	2488,5	5,945740297	10,01	12,02055559	94,28573247
0,5423	2488,712327	5,945767462	10,01	12,02003314	94,35810792
0,5433	2489,233041	5,94555466	10,01	12,02405702	94,45034469
0,5433	2490,10444	5,945276126	10,01	12,02831165	94,55654095
0,5433	2491,204733	5,945052963	10,01	12,02861692	94,66346778
0,5433	2492,305025	5,944942461	10,01	12,0252779	94,76439295
0,5433	2493,176424	5,944868898	10,01	12,02243981	94,85610515
0,5443	2493,697138	5,944720492	10,01	12,02405398	94,93917838
0,5443	2493,909465	5,944576206	10,01	12,02725691	95,01708482
0,5443	2494	5,944526765	10,01	12,02750091	95,09201578
0,5443	2494	5,94465245	10,01	12,02518357	95,15984895
0,5453	2494	5,944885691	10,01	12,02349359	95,21157427
0,5453	2494	5,94498247	10,01	12,02672792	95,23930201
0,5453	2494	5,94485474	10,01	12,0321532	95,23653534
0,5453	2494	5,944538103	10,01	12,03470953	95,20350154
0,5453	2494	5,94421909	10,01	12,03372262	95,14460678
0,5463	2494	5,943962303	10,01	12,03148568	95,07192527
0,5463	2494	5,943785162	10,01	12,03280378	95,00037778
0,5463	2494	5,943643651	10,01	12,03660992	94,93878036
0,5463	2494,55977	5,943592667	10,01	12,03791746	94,89141548
0,5463	2495,932562	5,943669744	10,01	12,03653039	94,85161442
0,5473	2498,229887	5,94396648	10,01	12,03464606	94,80645848
0,5473	2501,130658	5,944378796	10,01	12,03685068	94,74709384
0,5473	2504,03143	5,944684398	10,01	12,04222613	94,67047508
0,5473	2506,328755	5,944696768	10,01	12,04528065	94,58546704
0,5473	2507,701547	5,944497623	10,01	12,0440742	94,50313904
0,5483	2508,261317	5,944184832	10,01	12,04050815	94,43004675
0,5483	2508,5	5,943931758	10,01	12,03968554	94,36921084
0,5483	2508,5	5,943778304	10,01	12,04250382	94,31527043
0,5483	2508,5	5,943737824	10,01	12,04277369	94,26596885
0,5483	2508,5	5,943831325	10,01	12,03871457	94,21617061
0,5493	2508,5	5,944045197	10,01	12,03305563	94,17039062
0,5493	2508,5	5,944445634	10,01	12,03120539	94,13360536
0,5493	2508,5	5,945012076	10,01	12,03539654	94,11221022
0,5493	2508,5	5,945533018	10,01	12,03950797	94,11103588
0,5503	2508,5	5,945811248	10,01	12,03791302	94,13558211
0,5503	2508,5	5,945795326	10,01	12,03096439	94,18286722
0,5503	2508,5	5,945536228	10,01	12,02421084	94,2494056
0,5503	2508,5	5,945164194	10,01	12,02372418	94,32549929
0,5503	2508,5	5,944783021	10,01	12,02613124	94,39893175
0,5513	2508,5	5,94455122	10,01	12,02561414	94,45281656
0,5513	2509,194887	5,94455694	10,01	12,02222889	94,48377408
0,5513	2510,899042	5,944768436	10,01	12,01847019	94,4976039
0,5513	2513,750894	5,945193025	10,01	12,01974444	94,51260524
0,5513	2517,351852	5,945731934	10,01	12,02424844	94,54066939
0,5523	2520,95281	5,946184228	10,01	12,02549006	94,5864221
0,5523	2523,804662	5,946328211	10,01	12,02248813	94,63909449
0,5523	2525,508816	5,946167264	10,01	12,01832699	94,68728883
0,5523	2526,203704	5,945766693	10,01	12,01855816	94,72408318
0,5523	2526,5	5,945259873	10,01	12,02361149	94,75131848
0,5533	2526,5	5,944743914	10,01	12,02589657	94,77362479
0,5533	2526,5	5,944420316	10,01	12,02410024	94,79920297
0,5533	2526,5	5,944318282	10,01	12,01979827	94,83497865
0,5533	2526,5	5,944462635	10,01	12,01840729	94,88296756
0,5533	2526,5	5,944820585	10,01	12,02260648	94,94426496
0,5543	2526,5	5,94530831	10,01	12,02641786	95,00820432
0,5543	2526,5	5,945714602	10,01	12,02690299	95,05460321
0,5543	2526,5	5,945832597	10,01	12,02526928	95,06835757
0,5543	2526,5	5,945669604	10,01	12,02541247	95,0412785
0,5553	2525,824415	5,945349794	10,01	12,03042126	94,98039131
0,5553	2524,167598	5,944944839	10,01	12,03420423	94,90014003
0,5553	2521,394964	5,944607622	10,01	12,03392862	94,81325726
0,5553	2517,894033	5,944441627	10,01	12,03107785	94,72818821
0,5553	2514,393102	5,944473839	10,01	12,02977486	94,64179825
0,5563	2511,620468	5,944721098	10,01	12,03410418	94,55395571
0,5563	2509,963651	5,945152914	10,01	12,03914436	94,46365991
0,5563	2509,288066	5,945769032	10,01	12,04079002	94,36454106
0,5563	2509	5,946345543	10,01	12,03932651	94,25690253
0,5563	2509	5,946691919	10,01	12,03795998	94,14032695
0,5573	2509	5,946739758	10,01	12,04105451	94,02148108
0,5573	2509	5,946557037	10,01	12,04422032	93,90915281
0,5573	2509	5,946235182	10,01	12,04293177	93,81340409
0,5573	2509	5,945890274	10,01	12,03877717	93,73584488
0,5573	2509	5,945681621	10,01	12,03538576	93,67288504
0,5583	2509	5,94567393	10,01	12,03780917	93,61231285
0,5583	2509	5,945870801	10,01	12,04267678	93,55031848
0,5583	2509	5,946276628	10,01	12,04336471	93,49009965
0,5583	2508,092786	5,946809646	10,01	12,03844862	93,44291799
0,5583	2505,867917	5,947290979	10,01	12,03142714	93,41957875
0,5593	2502,144666	5,947483806	10,01	12,02915399	93,42486492
0,5593	2497,443416	5,947318976	10,01	12,03182576	93,45580178
0,5593	2492,742165	5,946926133	10,01	12,03305868	93,50696397
0,5593	2489,018914	5,946405732	10,01	12,03134504	93,56590391
0,5603	2486,794045	5,945905229	10,01	12,0282373	93,62709503
0,5603	2485,886831	5,945540148	10,01	12,028511	93,6844767
0,5603	2485,5	5,945354178	10,01	12,03290824	93,73031778
0,5603	2485,5	5,945360733	10,01	12,03525763	93,76419967
0,5603	2485,5	5,945565503	10,01	12,03282635	93,79254478
0,5613	2485,5	5,945930348	10,01	12,02733204	93,82859064
0,5613	2485,5	5,946333466	10,01	12,02434533	93,88569325
0,5613	2485,5	5,946519569	10,01	12,02714049	93,96542536
0,5613	2485,5	5,946387122	10,01	12,03007738	94,06293094
0,5613	2485,5	5,946056534	10,01	12,0290026	94,1633254
0,5623	2485,5	5,945658341	10,01	12,02486211	94,25160699
0,5623	2485,5	5,945323501	10,01	12,02186774	94,32596963
0,5623	2485,673722	5,945100566	10,01	12,02456619	94,3916785
0,5623	2486,099761	5,944984713	10,01	12,0286061	94,46116555
0,5623	2486,812724	5,944948315	10,01	12,02920736	94,54269337
0,5633	2487,712963	5,944997859	10,01	12,02638188	94,63970027
0,5633	2488,613202	5,945188678	10,01	12,02334773	94,74941731
0,5633	2489,326165	5,945470629	10,01	12,0251285	94,85855814
0,5633	2489,752204	5,945653351	10,01	12,0292026	94,95256739
0,5633	2489,925926	5,945598285	10,01	12,02924288	95,01701363
0,5643	2490	5,945354104	10,01	12,02516245	95,05047893
0,5643	2490	5,945036133	10,01	12,02031113	95,05976596
0,5643	2490	5,944756861	10,01	12,02063266	95,0592601
0,5643	2490	5,944552224	10,01	12,02548255	95,05957461
0,5653	2490	5,944386694	10,01	12,02890437	95,06223616
0,5653	2490	5,944258964	10,01	12,02851852	95,0589402
0,5653	2490	5,944221098	10,01	12,02589922	95,038572
0,5653	2490	5,944329184	10,01	12,02548274	94,99378252
0,5653	2490	5,944583101	10,01	12,02854254	94,92755357
0,5663	2490	5,944769838	10,01	12,02904928	94,84578815
0,5663	2490	5,944731196	10,01	12,02563147	94,75869202
0,5663	2490	5,944462864	10,01	12,02085204	94,67652597
0,5663	2490	5,944105614	10,01	12,01967957	94,60865786
0,5663	2490	5,943810923	10,01	12,02423801	94,55521839
0,5673	2490,289536	5,94358849	10,01	12,02871579	94,51332237
0,5673	2490,999601	5,943469255	10,01	12,02850914	94,47466923
0,5673	2492,187873	5,943410714	10,01	12,0242479	94,42570383
0,5673	2493,688272	5,943429713	10,01	12,02046267	94,35913823
0,5673	2495,188671	5,943634483	10,01	12,02160185	94,27795188
0,5683	2496,376942	5,944042488	10,01	12,02426748	94,19825923
0,5683	2497,087007	5,9444726	10,01	12,02452853	94,13843392
0,5683	2497,376543	5,944698814	10,01	12,02318673	94,10839388
0,5683	2497,5	5,944662879	10,01	12,02269137	94,10557841
0,5683	2497,5	5,944459889	10,01	12,0263683	94,12027104
0,5693	2497,5	5,944180987	10,01	12,03078792	94,14125137
0,5693	2497,5	5,94396899	10,01	12,03086939	94,16288917
0,5693	2497,5	5,943917939	10,01	12,0267542	94,18980906
0,5693	2497,5	5,944035261	10,01	12,02271144	94,22449706
0,5703	2497,5	5,944323966	10,01	12,02349063	94,26939961
0,5703	2497,5	5,94477947	10,01	12,02723418	94,32607548
0,5703	2497,5	5,945376286	10,01	12,02760501	94,39483807
0,5703	2497,5	5,945917534	10,01	12,0239755	94,47426782
0,5703	2497,905351	5,94624026	10,01	12,01932223	94,55395391
0,5713	2498,899441	5,946266287	10,01	12,01896098	94,62365643
0,5713	2500,563022	5,946044961	10,01	12,02309426	94,67369282
0,5713	2502,66358	5,945680618	10,01	12,02550417	94,69512007
0,5713	2504,764139	5,945292758	10,01	12,02398318	94,69518221
0,5713	2506,427719	5,944964273	10,01	12,02051818	94,68627463
0,5723	2507,42181	5,944804331	10,01	12,0200803	94,67994681
0,5723	2507,82716	5,944848155	10,01	12,02430829	94,68887105
0,5723	2508	5,945144219	10,01	12,02676007	94,71510339
0,5723	2508	5,945605747	10,01	12,02512561	94,75421408
0,5723	2508	5,946083699	10,01	12,02114878	94,7954544
0,5733	2508	5,946337446	10,01	12,01953334	94,82906328
0,5733	2508	5,946229189	10,01	12,02375327	94,85044931
0,5733	2508	5,945834802	10,01	12,02814543	94,85613095
0,5733	2508	5,945299984	10,01	12,02863994	94,85286811
0,5733	2508	5,94471926	10,01	12,02573158	94,84519178
0,5743	2508	5,944312059	10,01	12,02310952	94,83381287
0,5743	2508	5,944122245	10,01	12,0255477	94,81305113
0,5743	2508	5,944220093	10,01	12,02851045	94,77515377
0,5743	2508	5,944546201	10,01	12,0275156	94,71021798
0,5753	2508	5,945062255	10,01	12,02423548	94,61754761
0,5753	2508	5,945660908	10,01	12,0218594	94,50118681
0,5753	2508,55977	5,946100663	10,01	12,0251285	94,37742954
0,5753	2509,932562	5,94627197	10,01	12,03066251	94,25845836
0,5753	2512,229887	5,946188111	10,01	12,03284615	94,15189788
0,5763	2515,130658	5,945839187	10,01	12,0305773	94,05298761
0,5763	2518,03143	5,945376323	10,01	12,02680818	93,95401226
0,5763	2520,328755	5,944938114	10,01	12,02688079	93,8486477
0,5763	2521,701547	5,944728825	10,01	12,03058626	93,73402334
0,5763	2522,261317	5,94483946	10,01	12,03277662	93,61134559
0,5773	2522,5	5,945263548	10,01	12,03294048	93,49151828
0,5773	2522,5	5,945942926	10,01	12,03266021	93,38754198
0,5773	2522,5	5,946681216	10,01	12,03575608	93,30652138
0,5773	2522,5	5,947277862	10,01	12,04097525	93,25552747
0,5773	2522,5	5,947553288	10,01	12,04328514	93,23532861
0,5783	2522,5	5,947453762	10,01	12,04144941	93,23876989
0,5783	2521,94023	5,947066773	10,01	12,03818379	93,25511536
0,5783	2520,567438	5,946491807	10,01	12,03819854	93,27280309
0,5783	2518,270113	5,945898003	10,01	12,0416156	93,28510205
0,5783	2515,369342	5,945511979	10,01	12,04281214	93,2944198
0,5793	2512,46857	5,945427912	10,01	12,03982925	93,30413479
0,5793	2510,171245	5,94566068	10,01	12,03506488	93,32964447
0,5793	2508,798453	5,94612505	10,01	12,03357824	93,37511446
0,5793	2508,238683	5,946688944	10,01	12,03717194	93,44091095
0,5803	2508	5,947135886	10,01	12,0399375	93,52086269
0,5803	2508	5,947236918	10,01	12,03795384	93,60292504
0,5803	2508	5,946985141	10,01	12,03262839	93,68038058
0,5803	2508	5,946491438	10,01	12,02897434	93,75201977
0,5803	2508	5,945839092	10,01	12,03107496	93,81584143
0,5813	2508	5,945218758	10,01	12,03414806	93,87887344
0,5813	2508	5,944807712	10,01	12,0330191	93,94485598
0,5813	2508	5,944687379	10,01	12,02880558	94,02177589
0,5813	2508	5,944855382	10,01	12,02527504	94,10821112
0,5813	2508	5,945250099	10,01	12,02752881	94,20145062
0,5823	2508	5,945783117	10,01	12,03235797	94,29228858
0,5823	2508	5,946250868	10,01	12,03334964	94,37095884
0,5823	2508	5,946422887	10,01	12,0296941	94,43341152
0,5823	2508	5,946278363	10,01	12,02432091	94,48967927
0,5823	2507,208601	5,945857154	10,01	12,02344876	94,5482824
0,5833	2505,267757	5,94521839	10,01	12,02663407	94,6155487
0,5833	2502,019815	5,944576745	10,01	12,02659139	94,68660233
0,5833	2497,918724	5,944077786	10,01	12,02264905	94,7521232
0,5833	2493,817633	5,943902216	10,01	12,01714004	94,80010783
0,5833	2490,569691	5,944053967	10,01	12,0160458	94,8218624
0,5843	2488,628848	5,944456877	10,01	12,02055547	94,81604744
0,5843	2487,837449	5,945021775	10,01	12,02388136	94,78446417
0,5843	2487,5	5,945513716	10,01	12,02241151	94,73178156
0,5843	2487,5	5,945710218	10,01	12,01719755	94,66509771
0,5853	2487,5	5,945577477	10,01	12,01370734	94,59786971
0,5853	2487,5	5,945138764	10,01	12,01601444	94,53754976
0,5853	2487,5	5,944559451	10,01	12,01951535	94,48470357
0,5853	2487,5	5,943933265	10,01	12,02132931	94,43334939
0,5853	2487,5	5,943465144	10,01	12,02165825	94,37588167
0,5863	2487,5	5,943248298	10,01	12,02316806	94,30788058
0,5863	2487,5	5,943317278	10,01	12,02865553	94,23083562
0,5863	2487,5	5,943618192	10,01	12,03360706	94,15265291
0,5863	2487,693024	5,94409029	10,01	12,03473624	94,08651203
0,5863	2488,166401	5,944582193	10,01	12,03253407	94,03743437
0,5873	2488,958582	5,944898734	10,01	12,03071925	94,01045394
0,5873	2489,958848	5,944886119	10,01	12,03313735	94,00262282
0,5873	2490,959114	5,944572627	10,01	12,03606495	94,00475818
0,5873	2491,751295	5,944029039	10,01	12,03538929	94,00643323
0,5873	2492,224671	5,94344534	10,01	12,03233734	93,99580787
0,5883	2492,417695	5,943018202	10,01	12,0302847	93,9728883
0,5883	2492,5	5,942899877	10,01	12,03357426	93,94401457
0,5883	2492,5	5,943122577	10,01	12,03862315	93,92039658
0,5883	2492,5	5,943631774	10,01	12,03967241	93,92194905
0,5883	2492,5	5,944281109	10,01	12,03609916	93,95366246
0,5893	2492,5	5,94491887	10,01	12,03130136	94,01220177
0,5893	2492,5	5,945334936	10,01	12,03090932	94,08175804
0,5893	2492,5	5,94542623	10,01	12,03417484	94,14813871
0,5893	2492,5	5,945229557	10,01	12,03439783	94,20383514
0,5903	2492,5	5,944810186	10,01	12,0308315	94,24863879
0,5903	2492,5	5,944353506	10,01	12,02613978	94,28792299
0,5903	2492,5	5,944059819	10,01	12,02579557	94,33094022
0,5903	2492,5	5,944050083	10,01	12,03034871	94,37741435
0,5903	2492,5	5,944367458	10,01	12,03313265	94,42707826
0,5913	2492,5	5,944937575	10,01	12,03099508	94,47690039
0,5913	2492,750932	5,945639096	10,01	12,02573764	94,52735812
0,5913	2493,366321	5,946301047	10,01	12,02259636	94,57272554
0,5913	2494,396156	5,946679843	10,01	12,02509781	94,61106844
0,5913	2495,696502	5,946712225	10,01	12,02688489	94,64396494
0,5923	2496,996848	5,946386658	10,01	12,02421068	94,67680117
0,5923	2498,026683	5,945802959	10,01	12,01864873	94,71724583
0,5923	2498,642073	5,945124585	10,01	12,01517132	94,76542339
0,5923	2498,893004	5,94456805	10,01	12,01823206	94,81812388
0,5923	2499	5,944292624	10,01	12,02303707	94,86635458
0,5933	2499	5,944379571	10,01	12,02315624	94,89557779
0,5933	2499	5,944745752	10,01	12,0185617	94,90174586
0,5933	2499	5,945309646	10,01	12,01320689	94,88245988
0,5933	2499	5,945849388	10,01	12,01347424	94,84553788
0,5933	2499	5,946187572	10,01	12,01749113	94,79959989
0,5943	2499	5,946187572	10,01	12,01952323	94,7514536
0,5943	2499	5,945885152	10,01	12,01921067	94,70655388
0,5943	2499	5,94534307	10,01	12,01843639	94,66434416
0,5943	2499	5,94471354	10,01	12,02174328	94,6200514
0,5953	2499,501863	5,944209523	10,01	12,02773597	94,566804
0,5953	2500,732642	5,944002783	10,01	12,03053855	94,49855401
0,5953	2502,792312	5,944166902	10,01	12,02961311	94,41315393
0,5953	2505,393004	5,944674764	10,01	12,02731167	94,31509881
0,5953	2507,993696	5,945399936	10,01	12,02866017	94,21675897
0,5963	2510,053367	5,946172985	10,01	12,03367637	94,13421388
0,5963	2511,284145	5,946707879	10,01	12,03573698	94,07532687
0,5963	2511,786008	5,946894312	10,01	12,03421835	94,04223264
0,5963	2512	5,946732569	10,01	12,03112473	94,02687496
0,5963	2512	5,946267196	10,01	12,03192493	94,02109818
0,5973	2512	5,94567627	10,01	12,03716626	94,01526086
0,5973	2512	5,945198451	10,01	12,03986789	94,00484461
0,5973	2512	5,945006628	10,01	12,03795043	93,99001391
0,5973	2512	5,945203168	10,01	12,03354777	93,97905973
0,5973	2512	5,945705641	10,01	12,0319721	93,97762653
0,5983	2512	5,946420744	10,01	12,03624895	93,99790439
0,5983	2512	5,947127154	10,01	12,03888675	94,04595037
0,5983	2512	5,94756202	10,01	12,03635035	94,11580071
0,5983	2512,579073	5,947589013	10,01	12,03051714	94,1977494
0,5983	2513,999202	5,947279404	10,01	12,02688014	94,2774352
0,5993	2516,375745	5,946722235	10,01	12,03039217	94,34889028
0,5993	2519,376543	5,946099931	10,01	12,03476398	94,41110342
0,5993	2522,377341	5,9455917	10,01	12,03357204	94,46981082
0,5993	2524,753885	5,945335747	10,01	12,02724263	94,53379413
0,6003	2526,174014	5,945357389	10,01	12,01995955	94,60753682
0,6003	2526,753086	5,945626423	10,01	12,01900983	94,68811367
0,6003	2527	5,946088784	10,01	12,02197598	94,77588659
0,6003	2527	5,946636255	10,01	12,02052152	94,86407806
0,6003	2527	5,94702529	10,01	12,01420831	94,94707889
0,6013	2527	5,947105474	10,01	12,00614716	95,02052721
0,6013	2527	5,946851898	10,01	12,00424198	95,09020607
0,6013	2527	5,946315537	10,01	12,00932542	95,16174977
0,6013	2527	5,945605785	10,01	12,01214044	95,24562371
0,6013	2527	5,944965144	10,01	12,00879878	95,34058767
0,6023	2527	5,944575778	10,01	12,00096078	95,44012484
0,6023	2527	5,944514357	10,01	11,99528904	95,53233662
0,6023	2526,189298	5,944752476	10,01	11,99757777	95,60636632
0,6023	2524,201117	5,945206778	10,01	12,00116033	95,65487686
0,6023	2520,873957	5,945740127	10,01	12,00171432	95,68267925
0,6033	2516,67284	5,946139268	10,01	11,99907126	95,69414564
0,6033	2512,471722	5,946237751	10,01	11,99675532	95,69813123
0,6033	2509,144562	5,94605717	10,01	12,00041387	95,69922516
0,6033	2507,156381	5,945611269	10,01	12,00522096	95,69853584
0,6033	2506,345679	5,944983577	10,01	12,00642062	95,69399132
0,6043	2506	5,944378198	10,01	12,00453223	95,67939396
0,6043	2506	5,943960796	10,01	12,00219157	95,65031515
0,6043	2506	5,943859766	10,01	12,00519906	95,60615334
0,6043	2506	5,944042857	10,01	12,01020457	95,54667841
0,6053	2506	5,944451156	10,01	12,01117579	95,47763477
0,6053	2506	5,944923756	10,01	12,00882832	95,40976263
0,6053	2506	5,945270672	10,01	12,00575809	95,35368771
0,6053	2506	5,945314127	10,01	12,00842366	95,31855332
0,6053	2506	5,945064396	10,01	12,01444317	95,30223041
0,6063	2506	5,944581728	10,01	12,01653011	95,28994914
0,6063	2506	5,94398746	10,01	12,01470508	95,26703932
0,6063	2506	5,943417305	10,01	12,01114717	95,22545069
0,6063	2506	5,943041521	10,01	12,01208783	95,17174943
0,6063	2506	5,942963638	10,01	12,01759417	95,12643136
0,6073	2505,112089	5,943177643	10,01	12,01944936	95,09905227
0,6073	2502,934557	5,943653918	10,01	12,0165875	95,09964071
0,6073	2499,290524	5,944290343	10,01	12,01102907	95,12102002
0,6073	2494,6893	5,944888495	10,01	12,00934229	95,15487727
0,6073	2490,088077	5,945277862	10,01	12,0141879	95,19581864
0,6083	2486,444044	5,945285259	10,01	12,01684541	95,23711349
0,6083	2484,266512	5,944933455	10,01	12,01408415	95,27060473
0,6083	2483,378601	5,944301623	10,01	12,00736216	95,29741354
0,6083	2483	5,943595044	10,01	12,00275291	95,31741322
0,6083	2483	5,943099797	10,01	12,00547116	95,34297266
0,6093	2483	5,942988699	10,01	12,00884232	95,37793231
0,6093	2483	5,943326342	10,01	12,00689031	95,42332899
0,6093	2483	5,944002879	10,01	12,00006783	95,47405811
0,6093	2483	5,94480188	10,01	11,99298241	95,51941676
0,6103	2483	5,945598115	10,01	11,9933923	95,55106734
0,6103	2483	5,946138226	10,01	11,99770092	95,57251469
0,6103	2483	5,946337777	10,01	11,9982018	95,58665087
0,6103	2483	5,946138396	10,01	11,99437624	95,60055776
0,6103	2483,212327	5,94560839	10,01	11,98887633	95,62021281
0,6113	2483,733041	5,944942461	10,01	11,98867759	95,64497472
0,6113	2484,60444	5,944393522	10,01	11,99341515	95,67286927
0,6113	2485,704733	5,944196812	10,01	11,9962739	95,69106873
0,6113	2486,805025	5,94440861	10,01	11,99638813	95,68638388
0,6113	2487,676424	5,944912049	10,01	11,99470498	95,65102158
0,6123	2488,197138	5,945542082	10,01	11,99666627	95,58636305
0,6123	2488,409465	5,946105341	10,01	12,00359643	95,50500336
0,6123	2488,5	5,946439177	10,01	12,00836043	95,41988624
0,6123	2488,5	5,946449917	10,01	12,01037413	95,34142681
0,6123	2488,5	5,946086711	10,01	12,01002512	95,26758302
0,6133	2488,5	5,945418073	10,01	12,01232397	95,190662
0,6133	2488,5	5,944617358	10,01	12,01842178	95,09526256
0,6133	2488,5	5,943961166	10,01	12,02204136	94,97472864
0,6133	2488,5	5,943673162	10,01	12,02271723	94,8296655
0,6133	2488,5	5,943847188	10,01	12,02165835	94,6638551
0,6143	2488,5	5,944386893	10,01	12,02327072	94,48726414
0,6143	2488,5	5,945089419	10,01	12,02966725	94,31379303
0,6143	2488,5	5,945756551	10,01	12,0338626	94,15074193
0,6143	2488,5	5,94620587	10,01	12,03577022	94,00411611
0,6153	2488,5	5,946314127	10,01	12,03590964	93,87056924
0,6153	2488,5	5,946076974	10,01	12,03848383	93,74683453
0,6153	2488,808839	5,945544629	10,01	12,04494723	93,62637596
0,6153	2489,566241	5,944875821	10,01	12,04780182	93,50436655
0,6153	2490,833731	5,944338958	10,01	12,04620107	93,38777674
0,6163	2492,434156	5,944126326	10,01	12,04235988	93,28417894
0,6163	2494,034582	5,944369332	10,01	12,04136622	93,20734109
0,6163	2495,302072	5,944962266	10,01	12,04684309	93,16397805
0,6163	2496,059474	5,945739123	10,01	12,05020753	93,15401987
0,6163	2496,368313	5,946510666	10,01	12,04813739	93,17659875
0,6173	2496,5	5,947078311	10,01	12,04230495	93,22224212
0,6173	2496,5	5,947297666	10,01	12,03788372	93,28463519
0,6173	2496,5	5,947177001	10,01	12,0406926	93,35926299
0,6173	2496,5	5,946734946	10,01	12,04380387	93,44473437
0,6173	2496,5	5,946130439	10,01	12,04064484	93,54279143
0,6183	2496,5	5,94558919	10,01	12,0325029	93,64844586
0,6183	2497,021165	5,94533461	10,01	12,02398306	93,75792362
0,6183	2498,299282	5,945469359	10,01	12,02341938	93,86540077
0,6183	2500,438171	5,945930385	10,01	12,02779695	93,96283132
0,6183	2503,138889	5,946540576	10,01	12,02792818	94,04537069
0,6193	2505,839607	5,947127154	10,01	12,02307819	94,10780745
0,6193	2507,978496	5,947480794	10,01	12,01565542	94,1520729
0,6193	2509,256612	5,947500096	10,01	12,01349659	94,18569107
0,6193	2509,777778	5,94717988	10,01	12,01802141	94,22278967
0,6203	2510	5,946563932	10,01	12,02097556	94,27833178
0,6203	2510	5,945806339	10,01	12,02043901	94,35709125
0,6203	2510	5,945145762	10,01	12,01732105	94,45439738
0,6203	2510	5,944801223	10,01	12,01667499	94,55417641
0,6203	2510	5,944865487	10,01	12,02231646	94,64802197
0,6213	2510	5,945295097	10,01	12,02649146	94,72771313
0,6213	2510	5,945911178	10,01	12,02714584	94,79313163
0,6213	2510	5,946518896	10,01	12,02488324	94,84357941
0,6213	2510	5,946919875	10,01	12,02444431	94,88319208
0,6213	2510	5,946942189	10,01	12,02954545	94,91429709
0,6223	2510	5,946590556	10,01	12,03360678	94,94162675
0,6223	2510	5,945907001	10,01	12,03349	94,96135768
0,6223	2510	5,945057945	10,01	12,03038805	94,96241784
0,6223	2510	5,94432638	10,01	12,0283768	94,92574657
0,6223	2510,71419	5,943937013	10,01	12,03245124	94,84345866
0,6233	2512,465682	5,94398582	10,01	12,03699096	94,71868559
0,6233	2515,396752	5,944391278	10,01	12,03824015	94,57009821
0,6233	2519,097737	5,944961358	10,01	12,03712793	94,42060016
0,6233	2522,798721	5,945565732	10,01	12,03655226	94,29013868
0,6233	2525,729791	5,945975443	10,01	12,04160849	94,18713678
0,6243	2527,481284	5,946079314	10,01	12,04654137	94,10738548
0,6243	2528,195473	5,945832596	10,01	12,04674445	94,04008999
0,6243	2528,5	5,945263985	10,01	12,0434918	93,97570091
0,6243	2528,5	5,94448458	10,01	12,04030214	93,90473061
0,6253	2528,5	5,943772318	10,01	12,0431363	93,82547106
